strategy,budget,run_id,total_infected,peak_infected,duration
stratified,0.05,278,3442,2365,200
stratified,0.05,279,3427,2395,200
stratified,0.05,280,3419,2576,200
stratified,0.05,281,3442,2586,200
stratified,0.05,282,3410,2483,200
stratified,0.05,283,3421,2610,200
stratified,0.05,284,3416,2401,200
stratified,0.05,285,3440,2266,200
stratified,0.05,286,3436,2605,200
stratified,0.05,287,3436,2446,200
stratified,0.05,288,3409,2270,200
stratified,0.05,289,3426,2620,200
stratified,0.05,290,3426,2611,200
stratified,0.05,291,3562,2580,200
stratified,0.05,292,3433,2543,200
stratified,0.05,293,3440,2590,200
stratified,0.05,294,3408,2703,200
stratified,0.05,295,3589,2769,200
stratified,0.05,296,3601,2542,200
stratified,0.05,297,3470,2596,200
stratified,0.05,298,3419,2480,200
stratified,0.05,299,3438,2628,200
stratified,0.05,300,3432,2307,200
stratified,0.05,301,3410,2522,200
stratified,0.05,302,3436,2284,200
stratified,0.05,303,3592,2663,200
stratified,0.05,304,3410,2590,200
stratified,0.05,305,3584,2666,200
stratified,0.05,306,3437,2650,200
stratified,0.05,307,3432,2683,200
stratified,0.05,308,3443,2273,200
stratified,0.05,309,3421,2552,200
stratified,0.05,310,3380,2494,200
stratified,0.05,311,3423,2705,200
stratified,0.05,312,3441,2685,200
stratified,0.05,313,3440,2327,200
stratified,0.05,314,3460,2620,200
stratified,0.05,315,3430,2498,200
stratified,0.05,316,3422,2605,200
stratified,0.05,317,3417,2575,200
stratified,0.05,318,3427,2293,200
stratified,0.05,319,3425,2699,200
stratified,0.05,320,3610,2796,200
stratified,0.05,321,3420,2584,200
stratified,0.05,322,3422,2516,200
stratified,0.05,323,3418,2319,200
stratified,0.05,324,3432,2598,200
stratified,0.05,325,3404,2519,200
stratified,0.05,326,3445,2414,200
stratified,0.05,327,3454,2451,200
stratified,0.05,328,3353,2267,200
stratified,0.05,329,3407,2433,200
stratified,0.05,330,3402,2659,200
stratified,0.05,331,3386,2539,200
stratified,0.05,332,3606,2710,200
stratified,0.05,333,3435,2645,200
stratified,0.05,334,3619,2653,200
stratified,0.05,335,3558,2410,200
stratified,0.05,336,2944,2288,200
stratified,0.05,337,3574,2597,200
stratified,0.05,338,3414,2326,200
stratified,0.05,339,3583,2756,200
stratified,0.05,340,3402,2377,200
stratified,0.05,341,3425,2435,200
stratified,0.05,342,3402,2506,200
stratified,0.05,343,3414,2394,200
stratified,0.05,344,3593,2411,200
stratified,0.05,345,3476,2676,200
stratified,0.05,346,3422,2612,200
stratified,0.05,347,3447,2269,200
stratified,0.05,348,3429,2332,200
stratified,0.05,349,3432,2316,200
stratified,0.05,350,3106,2439,200
stratified,0.05,351,3432,2374,200
stratified,0.05,352,3410,2414,200
stratified,0.05,353,3411,2515,200
stratified,0.05,354,3407,2319,200
stratified,0.05,355,3432,2547,200
stratified,0.05,356,3414,2502,200
stratified,0.05,357,3426,2603,200
stratified,0.05,358,3430,2497,200
stratified,0.05,359,3456,2435,200
stratified,0.05,360,3413,2378,200
stratified,0.05,361,3436,2557,200
stratified,0.05,362,3409,2537,200
stratified,0.05,363,3409,2613,200
stratified,0.05,364,3437,2520,200
stratified,0.05,365,3607,2742,200
stratified,0.05,366,3402,2454,200
stratified,0.05,367,3581,2784,200
stratified,0.05,368,3579,2676,200
stratified,0.05,369,3587,2296,200
stratified,0.05,370,3429,2275,200
stratified,0.05,371,3420,2366,200
stratified,0.05,372,3445,2588,200
stratified,0.05,373,3421,2370,200
stratified,0.05,374,3422,2565,200
stratified,0.05,375,3449,2476,200
stratified,0.05,376,3604,2302,200
stratified,0.05,377,3437,2603,200
stratified,0.05,378,3584,2675,200
stratified,0.05,379,3602,2691,200
stratified,0.05,380,3422,2598,200
stratified,0.05,381,3611,2621,200
stratified,0.05,382,3408,2507,200
stratified,0.05,383,3572,2412,200
stratified,0.05,384,3409,2597,200
stratified,0.05,385,3443,2685,200
stratified,0.05,386,3426,2509,200
stratified,0.05,387,3581,2714,200
stratified,0.05,388,3408,2535,200
stratified,0.05,389,3584,2483,200
stratified,0.05,390,3608,2700,200
stratified,0.05,391,3608,2718,200
stratified,0.05,392,3630,2448,200
stratified,0.05,393,3582,2421,200
stratified,0.05,394,3413,2641,200
stratified,0.05,395,3415,2448,200
stratified,0.05,396,3629,2652,200
stratified,0.05,397,3403,2316,200
stratified,0.05,398,3332,2445,200
stratified,0.05,399,3444,2540,200
stratified,0.05,400,3431,2673,200
stratified,0.05,401,3393,2277,200
stratified,0.05,402,3401,2642,200
stratified,0.05,403,3524,2757,200
stratified,0.05,404,3420,2627,200
stratified,0.05,405,3409,2531,200
stratified,0.05,406,3418,2469,200
stratified,0.05,407,3458,2652,200
stratified,0.05,408,3425,2589,200
stratified,0.05,409,3417,2312,200
stratified,0.05,410,3593,2775,200
stratified,0.05,411,3451,2548,200
stratified,0.05,412,3419,2461,200
stratified,0.05,413,3598,2514,200
stratified,0.05,414,3410,2599,200
stratified,0.05,415,3447,2558,200
stratified,0.05,416,3577,2427,200
stratified,0.05,417,3439,2404,200
stratified,0.05,418,3370,2625,200
stratified,0.05,419,3434,2329,200
stratified,0.05,420,3443,2352,200
stratified,0.05,421,3390,2348,200
stratified,0.05,422,3561,2551,200
stratified,0.05,423,3418,2464,200
stratified,0.05,424,3604,2389,200
stratified,0.05,425,3426,2313,200
stratified,0.05,426,3431,2444,200
stratified,0.05,427,3475,2377,200
stratified,0.05,428,3447,2503,200
stratified,0.05,429,2924,2343,200
stratified,0.05,430,3591,2754,200
stratified,0.05,431,3408,2646,200
stratified,0.05,432,3473,2542,200
stratified,0.05,433,3591,2646,200
stratified,0.05,434,3412,2545,200
stratified,0.05,435,3548,2443,200
stratified,0.05,436,3418,2635,200
stratified,0.05,437,3116,2360,200
stratified,0.05,438,3603,2578,200
stratified,0.05,439,3587,2745,200
stratified,0.05,440,3415,2442,200
stratified,0.05,441,3462,2674,200
stratified,0.05,442,3579,2731,200
stratified,0.05,443,3450,2526,200
stratified,0.05,444,3420,2590,200
stratified,0.05,445,3409,2370,200
stratified,0.05,446,3435,2627,200
stratified,0.05,447,3418,2334,200
stratified,0.05,448,3440,2556,200
stratified,0.05,449,3422,2615,200
stratified,0.05,450,3419,2270,200
stratified,0.05,451,3424,2372,200
stratified,0.05,452,3433,2492,200
stratified,0.05,453,3424,2552,200
stratified,0.05,454,3596,2741,200
stratified,0.05,455,3600,2781,200
stratified,0.05,456,3419,2596,200
stratified,0.05,457,3430,2404,200
stratified,0.05,458,3602,2774,200
stratified,0.05,459,3600,2627,200
stratified,0.05,460,3490,2692,200
stratified,0.05,461,3419,2660,200
stratified,0.05,462,3594,2653,200
stratified,0.05,463,3423,2682,200
stratified,0.05,464,3437,2475,200
stratified,0.05,465,3421,2537,200
stratified,0.05,466,3408,2381,200
stratified,0.05,467,3405,2641,200
stratified,0.05,468,3443,2624,200
stratified,0.05,469,3411,2401,200
stratified,0.05,470,3429,2624,200
stratified,0.05,471,3416,2497,200
stratified,0.05,472,3420,2655,200
stratified,0.05,473,3425,2451,200
stratified,0.05,474,3397,2585,200
stratified,0.05,475,3464,2410,200
stratified,0.05,476,3419,2523,200
stratified,0.05,477,3419,2551,200
stratified,0.05,478,3587,2463,200
stratified,0.05,479,3599,2509,200
stratified,0.05,480,3439,2623,200
stratified,0.05,481,3452,2392,200
stratified,0.05,482,3445,2637,200
stratified,0.05,483,3600,2591,200
stratified,0.05,484,3426,2620,200
stratified,0.05,485,3602,2421,200
stratified,0.05,486,3401,2620,200
stratified,0.05,487,3540,2709,200
stratified,0.05,488,3413,2625,200
stratified,0.05,489,3422,2647,200
stratified,0.05,490,3417,2553,200
stratified,0.05,491,3441,2606,200
stratified,0.05,492,3377,2433,200
stratified,0.05,493,3473,2310,200
stratified,0.05,494,3430,2595,200
stratified,0.05,495,3602,2660,200
stratified,0.05,496,3411,2287,200
stratified,0.05,497,3407,2640,200
stratified,0.05,498,3429,2421,200
stratified,0.05,499,3461,2272,200
stratified,0.1,0,3222,2087,200
stratified,0.1,1,3215,2308,200
stratified,0.1,2,3219,2115,200
stratified,0.1,3,3232,2319,200
stratified,0.1,4,3199,2316,200
stratified,0.1,5,3375,2125,200
stratified,0.1,6,3244,2093,200
stratified,0.1,7,3233,2074,200
stratified,0.1,8,3220,2250,200
stratified,0.1,9,3373,2272,200
stratified,0.1,10,3196,2047,200
stratified,0.1,11,3386,2109,200
stratified,0.1,12,3213,2139,200
stratified,0.1,13,3222,2332,200
stratified,0.1,14,3213,2110,200
stratified,0.1,15,3371,2418,200
stratified,0.1,16,3218,2366,200
stratified,0.1,17,3224,2006,200
stratified,0.1,18,3231,2005,200
stratified,0.1,19,3386,2253,200
stratified,0.1,20,3197,2091,200
stratified,0.1,21,3229,2113,200
stratified,0.1,22,3227,2188,200
stratified,0.1,23,3221,2049,200
stratified,0.1,24,3202,2141,200
stratified,0.1,25,3232,2047,200
stratified,0.1,26,3224,2075,200
stratified,0.1,27,3215,2118,200
stratified,0.1,28,3228,2366,200
stratified,0.1,29,3208,2081,200
stratified,0.1,30,3251,1996,200
stratified,0.1,31,3228,2271,200
stratified,0.1,32,1275,960,200
stratified,0.1,33,3223,2054,200
stratified,0.1,34,3192,2084,200
stratified,0.1,35,3207,2302,200
stratified,0.1,36,3212,2170,200
stratified,0.1,37,3393,2390,200
stratified,0.1,38,3380,2612,200
stratified,0.1,39,3222,2160,200
stratified,0.1,40,3227,2030,200
stratified,0.1,41,3220,2116,200
stratified,0.1,42,3383,2250,200
stratified,0.1,43,3210,2124,200
stratified,0.1,44,3385,2280,200
stratified,0.1,45,3255,2099,200
stratified,0.1,46,3243,2221,200
stratified,0.1,47,3209,2377,200
stratified,0.1,48,3210,2310,200
stratified,0.1,49,3211,2112,200
stratified,0.1,50,3234,2309,200
stratified,0.1,51,3359,2168,200
stratified,0.1,52,3217,2357,200
stratified,0.1,53,3209,2087,200
stratified,0.1,54,3227,2274,200
stratified,0.1,55,3251,2263,200
stratified,0.1,56,2942,2279,200
stratified,0.1,57,3216,2239,200
stratified,0.1,58,3355,2062,200
stratified,0.1,59,3203,2171,200
stratified,0.1,60,3230,2429,200
stratified,0.1,61,3242,1970,200
stratified,0.1,62,3380,2230,200
stratified,0.1,63,3224,2296,200
stratified,0.1,64,3233,2052,200
stratified,0.1,65,3250,2240,200
stratified,0.1,66,3229,2168,200
stratified,0.1,67,3268,2241,200
stratified,0.1,68,3209,2039,200
stratified,0.1,69,3205,2132,200
stratified,0.1,70,3221,2243,200
stratified,0.1,71,3236,2247,200
stratified,0.1,72,3215,2052,200
stratified,0.1,73,3213,2043,200
stratified,0.1,74,3237,2198,200
stratified,0.1,75,3230,2249,200
stratified,0.1,76,3244,2178,200
stratified,0.1,77,3202,1899,200
stratified,0.1,78,3235,2046,200
stratified,0.1,79,3388,2342,200
stratified,0.1,80,3214,2280,200
stratified,0.1,81,3248,2243,200
stratified,0.1,82,3384,2314,200
stratified,0.1,83,3238,2463,200
stratified,0.1,84,3209,2219,200
stratified,0.1,85,3245,2419,200
stratified,0.1,86,3218,2325,200
stratified,0.1,87,3168,2074,200
stratified,0.1,88,3213,2006,200
stratified,0.1,89,3215,2023,200
stratified,0.1,90,3203,2369,200
stratified,0.1,91,3361,2136,200
stratified,0.1,92,3204,2169,200
stratified,0.1,93,3223,2033,200
stratified,0.1,94,3235,2040,200
stratified,0.1,95,3157,2291,200
stratified,0.1,96,3219,2296,200
stratified,0.1,97,3167,2256,200
stratified,0.1,98,3223,2242,200
stratified,0.1,99,3215,2319,200
stratified,0.1,100,3220,2077,200
stratified,0.1,101,3238,2240,200
stratified,0.1,102,3224,1991,200
stratified,0.1,103,3230,2138,200
stratified,0.1,104,3402,2233,200
stratified,0.1,105,3152,1997,200
stratified,0.1,106,3239,2023,200
stratified,0.1,107,3238,1963,200
stratified,0.1,108,3241,2224,200
stratified,0.1,109,3228,2154,200
stratified,0.1,110,3238,2226,200
stratified,0.1,111,3185,2032,200
stratified,0.1,112,3210,2043,200
stratified,0.1,113,3239,2403,200
stratified,0.1,114,3369,2331,200
stratified,0.1,115,3219,2312,200
stratified,0.1,116,3262,2191,200
stratified,0.1,117,3222,2111,200
stratified,0.1,118,3236,1999,200
stratified,0.1,119,3358,2100,200
stratified,0.1,120,3256,1986,200
stratified,0.1,121,3391,2099,200
stratified,0.1,122,3388,2264,200
stratified,0.1,123,3380,2317,200
stratified,0.1,124,3389,2244,200
stratified,0.1,125,3209,2215,200
stratified,0.1,126,2767,2046,200
stratified,0.1,127,3247,2304,200
stratified,0.1,128,3222,2135,200
stratified,0.1,129,3399,2488,200
stratified,0.1,130,3198,2257,200
stratified,0.1,131,3196,2054,200
stratified,0.1,132,3214,2189,200
stratified,0.1,133,3230,2116,200
stratified,0.1,134,3394,2326,200
stratified,0.1,135,3299,2251,200
stratified,0.1,136,3216,2083,200
stratified,0.1,137,3222,2179,200
stratified,0.1,138,3394,2190,200
stratified,0.1,139,3198,1974,200
stratified,0.1,140,2766,2008,200
stratified,0.1,141,3268,1988,200
stratified,0.1,142,3214,2048,200
stratified,0.1,143,3233,2209,200
stratified,0.1,144,3354,2044,200
stratified,0.1,145,3205,2144,200
stratified,0.1,146,3184,2031,200
stratified,0.1,147,3274,2299,200
stratified,0.1,148,3214,2053,200
stratified,0.1,149,3358,2330,200
stratified,0.1,150,3204,2361,200
stratified,0.1,151,3251,2329,200
stratified,0.1,152,3209,2190,200
stratified,0.1,153,3236,2115,200
stratified,0.1,154,3226,2400,200
stratified,0.1,155,3229,2309,200
stratified,0.1,156,3226,2215,200
stratified,0.1,157,3247,2158,200
stratified,0.1,158,3367,2202,200
stratified,0.1,159,3225,2272,200
stratified,0.1,160,3255,2220,200
stratified,0.1,161,3230,2234,200
stratified,0.1,162,3221,2189,200
stratified,0.1,163,3360,2080,200
stratified,0.1,164,3229,2363,200
stratified,0.1,165,3186,2027,200
stratified,0.1,166,3237,2101,200
stratified,0.1,167,3215,2221,200
stratified,0.1,168,3223,2123,200
stratified,0.1,169,3367,2156,200
stratified,0.1,170,3221,2159,200
stratified,0.1,171,3246,2013,200
stratified,0.1,172,3234,2384,200
stratified,0.1,173,3238,2436,200
stratified,0.1,174,3221,2259,200
stratified,0.1,175,3389,2213,200
stratified,0.1,176,3236,2303,200
stratified,0.1,177,3202,2333,200
stratified,0.1,178,3247,2339,200
stratified,0.1,179,3230,2246,200
stratified,0.1,180,3221,2237,200
stratified,0.1,181,3214,2041,200
stratified,0.1,182,3238,2026,200
stratified,0.1,183,3219,1976,200
stratified,0.1,184,3217,2292,200
stratified,0.1,185,3212,2210,200
stratified,0.1,186,3231,2289,200
stratified,0.1,187,3220,2253,200
stratified,0.1,188,3230,2250,200
stratified,0.1,189,3258,2061,200
stratified,0.1,190,3386,2095,200
stratified,0.1,191,3222,2392,200
stratified,0.1,192,3204,2021,200
stratified,0.1,193,3227,2235,200
stratified,0.1,194,3239,1934,200
stratified,0.1,195,3253,2044,200
stratified,0.1,196,3390,2042,200
stratified,0.1,197,3226,2277,200
stratified,0.1,198,3232,1956,200
stratified,0.1,199,3217,2319,200
stratified,0.1,200,3241,2157,200
stratified,0.1,201,3232,2259,200
stratified,0.1,202,3210,2365,200
stratified,0.1,203,3388,2364,200
stratified,0.1,204,3387,2218,200
stratified,0.1,205,3169,2316,200
stratified,0.1,206,3229,2206,200
stratified,0.1,207,3231,2185,200
stratified,0.1,208,3242,2251,200
stratified,0.1,209,3200,2242,200
stratified,0.1,210,3252,2065,200
stratified,0.1,211,3252,2353,200
stratified,0.1,212,3156,2176,200
stratified,0.1,213,3157,1988,200
stratified,0.1,214,3220,2047,200
stratified,0.1,215,3197,2315,200
stratified,0.1,216,3215,2127,200
stratified,0.1,217,3237,2323,200
stratified,0.1,218,3233,2005,200
stratified,0.1,219,3374,2066,200
stratified,0.1,220,3237,2283,200
stratified,0.1,221,3193,1961,200
stratified,0.1,222,3188,2250,200
stratified,0.1,223,3224,2385,200
stratified,0.1,224,2768,1951,200
stratified,0.1,225,3218,2252,200
stratified,0.1,226,3391,2192,200
stratified,0.1,227,3193,2079,200
stratified,0.1,228,3236,2377,200
stratified,0.1,229,3214,2020,200
stratified,0.1,230,3216,2302,200
stratified,0.1,231,3397,2393,200
stratified,0.1,232,3221,2236,200
stratified,0.1,233,3204,2167,200
stratified,0.1,234,3371,2426,200
stratified,0.1,235,3236,2327,200
stratified,0.1,236,3229,2324,200
stratified,0.1,237,3250,2307,200
stratified,0.1,238,3210,2286,200
stratified,0.1,239,3225,2031,200
stratified,0.1,240,3242,2247,200
stratified,0.1,241,3369,2432,200
stratified,0.1,242,3234,2040,200
stratified,0.1,243,3255,2364,200
stratified,0.1,244,3233,2262,200
stratified,0.1,245,3235,2079,200
stratified,0.1,246,3219,2339,200
stratified,0.1,247,2757,2041,200
stratified,0.1,248,3217,2177,200
stratified,0.1,249,3236,2455,200
stratified,0.1,250,3230,2319,200
stratified,0.1,251,3220,2123,200
stratified,0.1,252,3193,2380,200
stratified,0.1,253,3224,2107,200
stratified,0.1,254,3219,2064,200
stratified,0.1,255,3188,2068,200
stratified,0.1,256,3219,2040,200
stratified,0.1,257,3269,2044,200
stratified,0.1,258,3389,2132,200
stratified,0.1,259,3363,2202,200
stratified,0.1,260,3243,2237,200
stratified,0.1,261,3222,2160,200
stratified,0.1,262,3235,2323,200
stratified,0.1,263,3362,2448,200
stratified,0.1,264,3231,2094,200
stratified,0.1,265,3226,2188,200
stratified,0.1,266,3379,2445,200
stratified,0.1,267,3390,2196,200
stratified,0.1,268,3364,2166,200
stratified,0.1,269,3216,2185,200
stratified,0.1,270,3220,2225,200
stratified,0.1,271,3237,2205,200
stratified,0.1,272,3250,2194,200
stratified,0.1,273,3225,2189,200
stratified,0.1,274,3289,2255,200
stratified,0.1,275,3234,2121,200
stratified,0.1,276,3231,2058,200
stratified,0.1,277,3230,2124,200
stratified,0.1,278,3218,2315,200
stratified,0.1,279,3401,2497,200
stratified,0.1,280,3196,2132,200
stratified,0.1,281,3392,2026,200
stratified,0.1,282,3213,2253,200
stratified,0.1,283,3217,2360,200
stratified,0.1,284,3214,2013,200
stratified,0.1,285,3222,2032,200
stratified,0.1,286,3230,2086,200
stratified,0.1,287,3209,2288,200
stratified,0.1,288,3240,2320,200
stratified,0.1,289,3258,2306,200
stratified,0.1,290,3198,2423,200
stratified,0.1,291,3410,2423,200
stratified,0.1,292,3245,2508,200
stratified,0.1,293,3209,2277,200
stratified,0.1,294,3223,2154,200
stratified,0.1,295,3229,2053,200
stratified,0.1,296,3230,2082,200
stratified,0.1,297,3238,2123,200
stratified,0.1,298,3234,2427,200
stratified,0.1,299,3222,2032,200
stratified,0.1,300,3244,2280,200
stratified,0.1,301,3204,2309,200
stratified,0.1,302,3164,2324,200
stratified,0.1,303,3236,2339,200
stratified,0.1,304,3277,2063,200
stratified,0.1,305,3208,2387,200
stratified,0.1,306,3371,2119,200
stratified,0.1,307,3196,2112,200
stratified,0.1,308,3199,2125,200
stratified,0.1,309,3197,2069,200
stratified,0.1,310,3215,2372,200
stratified,0.1,311,3176,2083,200
stratified,0.1,312,3223,2003,200
stratified,0.1,313,3230,2098,200
stratified,0.1,314,2924,2125,200
stratified,0.1,315,3272,1931,200
stratified,0.1,316,3232,2207,200
stratified,0.1,317,3224,1949,200
stratified,0.1,318,3204,2253,200
stratified,0.1,319,3222,2028,200
stratified,0.1,320,3238,2240,200
stratified,0.1,321,3363,2449,200
stratified,0.1,322,3240,2178,200
stratified,0.1,323,3233,2246,200
stratified,0.1,324,3239,2208,200
stratified,0.1,325,2768,2064,200
stratified,0.1,326,3211,2095,200
stratified,0.1,327,3377,2344,200
stratified,0.1,328,3203,2308,200
stratified,0.1,329,3249,2277,200
stratified,0.1,330,3378,2427,200
stratified,0.1,331,3390,2143,200
stratified,0.1,332,2922,2116,200
stratified,0.1,333,3226,2321,200
stratified,0.1,334,3227,2072,200
stratified,0.1,335,3206,2269,200
stratified,0.1,336,3217,2034,200
stratified,0.1,337,3247,2316,200
stratified,0.1,338,3222,2237,200
stratified,0.1,339,3212,2317,200
stratified,0.1,340,3193,2397,200
stratified,0.1,341,3164,2012,200
stratified,0.1,342,3234,2486,200
stratified,0.1,343,3232,2317,200
stratified,0.1,344,3382,2173,200
stratified,0.1,345,3248,2082,200
stratified,0.1,346,3220,2336,200
stratified,0.1,347,3362,2118,200
stratified,0.1,348,3237,2316,200
stratified,0.1,349,3392,2252,200
stratified,0.1,350,3228,2312,200
stratified,0.1,351,3263,2163,200
stratified,0.1,352,3240,2254,200
stratified,0.1,353,3142,2124,200
stratified,0.1,354,3380,2346,200
stratified,0.1,355,3222,1955,200
stratified,0.1,356,3227,2097,200
stratified,0.1,357,3394,2243,200
stratified,0.1,358,3230,2208,200
stratified,0.1,359,3380,2532,200
stratified,0.1,360,3228,1933,200
stratified,0.1,361,3214,2002,200
stratified,0.1,362,3211,2224,200
stratified,0.1,363,3216,2081,200
stratified,0.1,364,3232,2012,200
stratified,0.1,365,3237,2110,200
stratified,0.1,366,3232,2089,200
stratified,0.1,367,3379,2427,200
stratified,0.1,368,3228,2289,200
stratified,0.1,369,3228,2225,200
stratified,0.1,370,3235,2243,200
stratified,0.1,371,3152,2165,200
stratified,0.1,372,3207,2012,200
stratified,0.1,373,3233,2106,200
stratified,0.1,374,3242,2275,200
stratified,0.1,375,3217,2015,200
stratified,0.1,376,3220,2049,200
stratified,0.1,377,3376,2456,200
stratified,0.1,378,3206,2446,200
stratified,0.1,379,3180,2083,200
stratified,0.1,380,3224,2159,200
stratified,0.1,381,3227,2242,200
stratified,0.1,382,3237,2143,200
stratified,0.1,383,3241,2032,200
stratified,0.1,384,3235,2070,200
stratified,0.1,385,3234,2345,200
stratified,0.1,386,3384,2118,200
stratified,0.1,387,3143,2367,200
stratified,0.1,388,3144,2297,200
stratified,0.1,389,3223,2107,200
stratified,0.1,390,3232,2018,200
stratified,0.1,391,3223,2103,200
stratified,0.1,392,3218,2247,200
stratified,0.1,393,3226,2033,200
stratified,0.1,394,3363,2456,200
stratified,0.1,395,3214,2202,200
stratified,0.1,396,3214,2382,200
stratified,0.1,397,3381,2103,200
stratified,0.1,398,3383,2181,200
stratified,0.1,399,3257,2241,200
stratified,0.1,400,3398,2111,200
stratified,0.1,401,3246,2178,200
stratified,0.1,402,3247,2129,200
stratified,0.1,403,3390,2470,200
stratified,0.1,404,3187,2001,200
stratified,0.1,405,3195,2239,200
stratified,0.1,406,3387,2208,200
stratified,0.1,407,3377,2197,200
stratified,0.1,408,3228,2036,200
stratified,0.1,409,3219,2130,200
stratified,0.1,410,3210,2110,200
stratified,0.1,411,3399,2429,200
stratified,0.1,412,3218,2286,200
stratified,0.1,413,3369,2235,200
stratified,0.1,414,3366,2225,200
stratified,0.1,415,3228,2089,200
stratified,0.1,416,3140,2062,200
stratified,0.1,417,3215,1991,200
stratified,0.1,418,3396,2187,200
stratified,0.1,419,3383,2165,200
stratified,0.1,420,3171,2185,200
stratified,0.1,421,3316,2289,200
stratified,0.1,422,3225,2415,200
stratified,0.1,423,3193,2247,200
stratified,0.1,424,3243,2193,200
stratified,0.1,425,3150,1976,200
stratified,0.1,426,3189,2308,200
stratified,0.1,427,3234,2294,200
stratified,0.1,428,3360,2496,200
stratified,0.1,429,3230,2277,200
stratified,0.1,430,3197,2167,200
stratified,0.1,431,3261,2271,200
stratified,0.1,432,3229,2289,200
stratified,0.1,433,3242,2086,200
stratified,0.1,434,3231,2139,200
stratified,0.1,435,2781,1981,200
stratified,0.1,436,3237,2003,200
stratified,0.1,437,3394,2370,200
stratified,0.1,438,3376,2364,200
stratified,0.1,439,3228,2248,200
stratified,0.1,440,3246,2247,200
stratified,0.1,441,3263,2207,200
stratified,0.1,442,3222,2113,200
stratified,0.1,443,3200,2152,200
stratified,0.1,444,3237,2135,200
stratified,0.1,445,3383,2103,200
stratified,0.1,446,3209,2431,200
stratified,0.1,447,3209,2051,200
stratified,0.1,448,3205,2148,200
stratified,0.1,449,3327,2369,200
stratified,0.1,450,3187,2295,200
stratified,0.1,451,3202,2075,200
stratified,0.1,452,3237,2126,200
stratified,0.1,453,3385,2126,200
stratified,0.1,454,3229,2151,200
stratified,0.1,455,3220,2302,200
stratified,0.1,456,3248,2231,200
stratified,0.1,457,3229,2378,200
stratified,0.1,458,3218,2065,200
stratified,0.1,459,3371,2451,200
stratified,0.1,460,3220,2041,200
stratified,0.1,461,3140,2316,200
stratified,0.1,462,3226,2106,200
stratified,0.1,463,3381,2157,200
stratified,0.1,464,3258,2300,200
stratified,0.1,465,3206,2283,200
stratified,0.1,466,3218,2333,200
stratified,0.1,467,3236,1988,200
stratified,0.1,468,3215,1994,200
stratified,0.1,469,3243,2504,200
stratified,0.1,470,3241,2336,200
stratified,0.1,471,3240,2064,200
stratified,0.1,472,3212,2439,200
stratified,0.1,473,3211,2129,200
stratified,0.1,474,3241,2344,200
stratified,0.1,475,3230,2312,200
stratified,0.1,476,3208,2277,200
stratified,0.1,477,3359,2006,200
stratified,0.1,478,3249,2349,200
stratified,0.1,479,3380,2607,200
stratified,0.1,480,3236,2141,200
stratified,0.1,481,3249,2037,200
stratified,0.1,482,3204,2346,200
stratified,0.1,483,3389,2267,200
stratified,0.1,484,3232,2421,200
stratified,0.1,485,3235,2062,200
stratified,0.1,486,3392,2424,200
stratified,0.1,487,3221,2370,200
stratified,0.1,488,3229,2414,200
stratified,0.1,489,3191,2286,200
stratified,0.1,490,3250,2097,200
stratified,0.1,491,3241,2337,200
stratified,0.1,492,3247,2359,200
stratified,0.1,493,3266,2161,200
stratified,0.1,494,3161,2035,200
stratified,0.1,495,3236,2005,200
stratified,0.1,496,3208,1984,200
stratified,0.1,497,3205,2118,200
stratified,0.1,498,3385,2457,200
stratified,0.1,499,3219,2416,200
stratified,0.15,0,2623,1788,200
stratified,0.15,1,2587,1868,200
stratified,0.15,2,2755,1980,200
stratified,0.15,3,2569,1817,200
stratified,0.15,4,2755,1904,200
stratified,0.15,5,2605,1875,200
stratified,0.15,6,2620,1716,200
stratified,0.15,7,2613,1789,200
stratified,0.15,8,2590,1924,200
stratified,0.15,9,3025,1952,200
stratified,0.15,10,2613,1828,200
stratified,0.15,11,2956,2044,200
stratified,0.15,12,3005,1888,200
stratified,0.15,13,2993,2040,200
stratified,0.15,14,3146,2234,200
stratified,0.15,15,2718,1872,200
stratified,0.15,16,2973,2084,200
stratified,0.15,17,2597,1911,200
stratified,0.15,18,3106,1949,200
stratified,0.15,19,2599,1882,200
stratified,0.15,20,2749,1970,200
stratified,0.15,21,2587,1831,200
stratified,0.15,22,3013,2113,200
stratified,0.15,23,2748,2023,200
stratified,0.15,24,2602,1863,200
stratified,0.15,25,2998,2080,200
stratified,0.15,26,2616,1778,200
stratified,0.15,27,3032,1933,200
stratified,0.15,28,2606,1850,200
stratified,0.15,29,3037,1911,200
stratified,0.15,30,3154,2036,200
stratified,0.15,31,2579,1885,200
stratified,0.15,32,3109,2031,200
stratified,0.15,33,2584,1861,200
stratified,0.15,34,3160,2170,200
stratified,0.15,35,2587,1870,200
stratified,0.15,36,3028,2106,200
stratified,0.15,37,3169,2258,200
stratified,0.15,38,2352,1860,200
stratified,0.15,39,3027,1975,200
stratified,0.15,40,2585,1830,200
stratified,0.15,41,2561,1870,200
stratified,0.15,42,2996,2106,200
stratified,0.15,43,3044,1996,200
stratified,0.15,44,2608,1854,200
stratified,0.15,45,3052,1938,200
stratified,0.15,46,3025,2074,200
stratified,0.15,47,3034,2060,200
stratified,0.15,48,3011,1991,200
stratified,0.15,49,2597,1863,200
stratified,0.15,50,3036,2248,200
stratified,0.15,51,2610,1862,200
stratified,0.15,52,3005,2122,200
stratified,0.15,53,3023,2082,200
